model,benchmark,metric,new_selector,comparator,items,source_video_clusters,equal_video_estimate,ci_low,ci_high,p_two_sided,p_bh_within_metric
internvl35_8b,nextgqa,correct,mdp3_8,uniform8,495,380,-0.007894736842105262,-0.034210526315789476,0.018859649122807017,0.5841415858414158,0.8518734333463205
perception_lm_8b,herbench,correct,mdp3_8,uniform8,500,49,0.029872508443937015,-0.00600528015068831,0.06590022364257056,0.12038796120387961,0.6934346565343464
perception_lm_8b,lvbench,correct,mdp3_8,uniform8,500,103,0.03589921405455386,-0.006788411157343196,0.07915029280320542,0.10618938106189381,0.6934346565343464
perception_lm_8b,nextgqa,correct,mdp3_8,uniform8,495,380,0.01600877192982456,-0.012719298245614036,0.04385964912280701,0.27317268273172685,0.7065728209787716
qwen3_vl_32b,herbench,correct,mdp3_8,uniform8,500,49,0.023861739167861617,-0.017158112579030944,0.06199894280889177,0.24597540245975402,0.7065728209787716
qwen3_vl_32b,lvbench,correct,mdp3_8,uniform8,500,103,0.03736708275543227,-0.008467599013715518,0.08345006934812758,0.1171882811718828,0.6934346565343464
qwen3_vl_32b,nextgqa,correct,mdp3_8,uniform8,495,380,0.0019736842105263154,-0.02566337719298245,0.029385964912280696,0.8957104289571043,0.9591981978272761
qwen3_vl_4b,herbench,correct,mdp3_8,uniform8,500,49,0.02712270722474805,-0.011319784240702607,0.06657108905833396,0.18148185181481852,0.7065728209787716
qwen3_vl_4b,lvbench,correct,mdp3_8,uniform8,500,103,0.071609647095084,0.017124556942518108,0.12742843658498995,0.0115988401159884,0.2087791220877912
qwen3_vl_4b,nextgqa,correct,mdp3_8,uniform8,495,380,0.029166666666666667,0.00043859649122807094,0.05855263157894737,0.0484951504849515,0.47611238876112394
videollama3_7b,herbench,correct,mdp3_8,uniform8,500,49,-0.011594018226671285,-0.035479452520268843,0.011786980026775938,0.36066393360663934,0.7369629234259673
videollama3_7b,lvbench,correct,mdp3_8,uniform8,500,103,0.024949915241177376,-0.007890661118816455,0.05853771767606718,0.144985501449855,0.7065728209787716
videollama3_7b,nextgqa,correct,mdp3_8,uniform8,495,380,0.007017543859649124,-0.025,0.037719298245614034,0.6582341765823417,0.8518734333463205
internvl35_38b,herbench,correct,mdp3_8,siglip_relevance8,500,49,0.0013830274034355669,-0.044718907084978506,0.04621069760738128,0.9556044395560443,0.9814507910911037
internvl35_38b,lvbench,correct,mdp3_8,siglip_relevance8,500,103,0.005590229619355833,-0.033080790568654636,0.04510036215133301,0.7834216578342166,0.8956818603853901
internvl35_38b,nextgqa,correct,mdp3_8,siglip_relevance8,495,380,0.021491228070175443,-0.006578947368421052,0.050877192982456146,0.140985901409859,0.7065728209787716
internvl35_8b,herbench,correct,mdp3_8,siglip_relevance8,500,49,0.008752245486939363,-0.032006431776839935,0.04985537421761908,0.684031596840316,0.8518734333463205
internvl35_8b,lvbench,correct,mdp3_8,siglip_relevance8,500,103,0.02619818153798736,-0.02304707967329327,0.07776294498381875,0.31116888311168883,0.7065728209787716
internvl35_8b,nextgqa,correct,mdp3_8,siglip_relevance8,495,380,0.021491228070175443,-0.010087719298245616,0.05350877192982457,0.18488151184881513,0.7065728209787716
perception_lm_8b,herbench,correct,mdp3_8,siglip_relevance8,500,49,0.026734546632505813,-0.00039579468150897,0.054618745766704946,0.07029297070292971,0.5327467253274673
perception_lm_8b,lvbench,correct,mdp3_8,siglip_relevance8,500,103,0.023401140391431652,-0.013046116504854372,0.06236091847742332,0.23307669233076692,0.7065728209787716
perception_lm_8b,nextgqa,correct,mdp3_8,siglip_relevance8,495,380,0.017763157894736842,-0.008333333333333335,0.04429824561403509,0.19168083191680832,0.7065728209787716
qwen3_vl_32b,herbench,correct,mdp3_8,siglip_relevance8,500,49,0.020705371725779884,-0.013056016404230692,0.05326276472960145,0.22257774222577742,0.7065728209787716
qwen3_vl_32b,lvbench,correct,mdp3_8,siglip_relevance8,500,103,-0.01491755278163045,-0.05846933271690554,0.02702361689012173,0.5048495150484952,0.8518734333463205
qwen3_vl_32b,nextgqa,correct,mdp3_8,siglip_relevance8,495,380,0.010307017543859648,-0.020614035087719296,0.04123355263157887,0.5263473652634737,0.8518734333463205
qwen3_vl_4b,herbench,correct,mdp3_8,siglip_relevance8,500,49,0.02032644226521777,-0.013944700424292255,0.05443778019033121,0.26217378262173785,0.7065728209787716
qwen3_vl_4b,lvbench,correct,mdp3_8,siglip_relevance8,500,103,0.04359300354445985,0.003072122052704585,0.08669681383880412,0.0438956104389561,0.47611238876112394
qwen3_vl_4b,nextgqa,correct,mdp3_8,siglip_relevance8,495,380,0.056578947368421055,0.028283991228070182,0.0861842105263158,0.00019998000199980003,0.028797120287971205
videollama3_7b,herbench,correct,mdp3_8,siglip_relevance8,500,49,-0.007975386291712822,-0.03770985392158862,0.020954083473216117,0.6005399460053995,0.8518734333463205
videollama3_7b,lvbench,correct,mdp3_8,siglip_relevance8,500,103,-0.019949144706426256,-0.05423081368469717,0.014418053629218658,0.26147385261473854,0.7065728209787716
videollama3_7b,nextgqa,correct,mdp3_8,siglip_relevance8,495,380,0.017324561403508774,-0.015131578947368421,0.05,0.2883711628837116,0.7065728209787716
internvl35_38b,herbench,correct,mdp3_8,siglip_dino_submodular8,500,49,0.01656832396628315,-0.03058469662423744,0.06532421589181793,0.503949605039496,0.8518734333463205
internvl35_38b,lvbench,correct,mdp3_8,siglip_dino_submodular8,500,103,-0.011927877947295424,-0.04380547850208044,0.0212667591308368,0.48235176482351766,0.8518734333463205
internvl35_38b,nextgqa,correct,mdp3_8,siglip_dino_submodular8,495,380,0.001754385964912281,-0.02412280701754386,0.02719298245614035,0.9059094090590941,0.9591981978272761
internvl35_8b,herbench,correct,mdp3_8,siglip_dino_submodular8,500,49,0.025297208460473765,-0.01170479605428585,0.06444345974320462,0.20387961203879612,0.7065728209787716
internvl35_8b,lvbench,correct,mdp3_8,siglip_dino_submodular8,500,103,0.011881645862228393,-0.031484049930651875,0.0559414008321775,0.6065393460653935,0.8518734333463205
internvl35_8b,nextgqa,correct,mdp3_8,siglip_dino_submodular8,495,380,0.0015350877192982471,-0.02412280701754386,0.027850877192982456,0.9054094590540946,0.9591981978272761
perception_lm_8b,herbench,correct,mdp3_8,siglip_dino_submodular8,500,49,0.015580677825575786,-0.019290346841367247,0.04843267560104294,0.38316168383161686,0.7558257872842853
perception_lm_8b,lvbench,correct,mdp3_8,siglip_dino_submodular8,500,103,0.009022961935583293,-0.02804014486053321,0.04747476498690087,0.6439356064393561,0.8518734333463205
perception_lm_8b,nextgqa,correct,mdp3_8,siglip_dino_submodular8,495,380,-0.005482456140350879,-0.029605263157894735,0.01864035087719298,0.6714328567143286,0.8518734333463205
qwen3_vl_32b,herbench,correct,mdp3_8,siglip_dino_submodular8,500,49,0.017328249981311206,-0.015968314565253338,0.05117400739849718,0.32356764323567644,0.7065728209787716
qwen3_vl_32b,lvbench,correct,mdp3_8,siglip_dino_submodular8,500,103,-0.003571428571428574,-0.0386661080289721,0.031077689166281376,0.8473152684731526,0.9385646050779537
qwen3_vl_32b,nextgqa,correct,mdp3_8,siglip_dino_submodular8,495,380,0.0013157894736842105,-0.024561403508771926,0.028508771929824563,0.9326067393260674,0.9743025697430256
qwen3_vl_4b,herbench,correct,mdp3_8,siglip_dino_submodular8,500,49,0.005384836252183193,-0.026401599392670824,0.03931700244200243,0.76002399760024,0.8956818603853901
qwen3_vl_4b,lvbench,correct,mdp3_8,siglip_dino_submodular8,500,103,0.048836492525812916,0.008288449684080752,0.09156302974264138,0.023797620237976203,0.38076192380761925
qwen3_vl_4b,nextgqa,correct,mdp3_8,siglip_dino_submodular8,495,380,0.03179824561403509,0.0041666666666666675,0.06008771929824562,0.028597140285971403,0.3809073638090736
videollama3_7b,herbench,correct,mdp3_8,siglip_dino_submodular8,500,49,-0.0019579909886032324,-0.03244013568630916,0.02744295174779868,0.901009899010099,0.9591981978272761
videollama3_7b,lvbench,correct,mdp3_8,siglip_dino_submodular8,500,103,0.0010171058714748024,-0.034214054553860375,0.035044498381877016,0.9562043795620438,0.9814507910911037
videollama3_7b,nextgqa,correct,mdp3_8,siglip_dino_submodular8,495,380,0.010964912280701756,-0.01667763157894736,0.03859649122807018,0.4627537246275372,0.8435004600805742
internvl35_38b,herbench,correct,mdp3_8,bolt_its8,500,49,-0.0017869035726178594,-0.04357740756975451,0.039755476949354496,0.9337066293370663,0.9743025697430256
internvl35_38b,lvbench,correct,mdp3_8,bolt_its8,500,103,0.04074973031283711,-0.002866678224687935,0.08687509631684388,0.0775922407759224,0.5586641335866414
internvl35_38b,nextgqa,correct,mdp3_8,bolt_its8,495,380,0.012280701754385963,-0.010526315789473684,0.035964912280701755,0.33856614338566143,0.7065728209787716
internvl35_8b,herbench,correct,mdp3_8,bolt_its8,500,49,-0.01763191457069008,-0.0689562959716021,0.03494992252645311,0.5110488951104889,0.8518734333463205
internvl35_8b,lvbench,correct,mdp3_8,bolt_its8,500,103,0.018670057019571588,-0.02700878409616274,0.06464054553860377,0.43285671432856715,0.8182870024685843
internvl35_8b,nextgqa,correct,mdp3_8,bolt_its8,495,380,-0.006359649122807016,-0.03684210526315789,0.024122807017543862,0.6862313768623137,0.8518734333463205
perception_lm_8b,herbench,correct,mdp3_8,bolt_its8,500,49,0.014450317256439704,-0.021493340134921768,0.050374397427968856,0.43755624437556245,0.8182870024685843
perception_lm_8b,lvbench,correct,mdp3_8,bolt_its8,500,103,0.006083371860070891,-0.03376512174449068,0.04517645245800584,0.7602239776022398,0.8956818603853901
perception_lm_8b,nextgqa,correct,mdp3_8,bolt_its8,495,380,0.01425438596491228,-0.011184210526315791,0.04013157894736842,0.28447155284471554,0.7065728209787716
qwen3_vl_32b,herbench,correct,mdp3_8,bolt_its8,500,49,0.0059770444974526615,-0.03384340078855384,0.0454530305295611,0.774022597740226,0.8956818603853901
qwen3_vl_32b,lvbench,correct,mdp3_8,bolt_its8,500,103,-0.010147942672214522,-0.06015699645554015,0.03613172291570348,0.6835316468353164,0.8518734333463205
qwen3_vl_32b,nextgqa,correct,mdp3_8,bolt_its8,495,380,0.037719298245614034,0.008771929824561403,0.06666666666666668,0.010198980101989802,0.2087791220877912
qwen3_vl_4b,herbench,correct,mdp3_8,bolt_its8,500,49,-0.000618202659018985,-0.036220123414000965,0.03630911180656079,0.9738026197380262,0.9866537821742302
qwen3_vl_4b,lvbench,correct,mdp3_8,bolt_its8,500,103,0.042109724148559104,-0.003122399445214979,0.08690938511326861,0.0674932506749325,0.5327467253274673
qwen3_vl_4b,nextgqa,correct,mdp3_8,bolt_its8,495,380,0.026096491228070173,-0.006578947368421056,0.05986842105263157,0.13408659134086592,0.7065728209787716
videollama3_7b,herbench,correct,mdp3_8,bolt_its8,500,49,-0.007298228981902451,-0.035900838815379636,0.021276452430789163,0.6234376562343765,0.8518734333463205
videollama3_7b,lvbench,correct,mdp3_8,bolt_its8,500,103,-0.011846971798428113,-0.04534327323162275,0.020746648173832635,0.49375062493750627,0.8518734333463205
videollama3_7b,nextgqa,correct,mdp3_8,bolt_its8,495,380,0.009649122807017543,-0.02236842105263158,0.041666666666666664,0.577042295770423,0.8518734333463205
internvl35_38b,herbench,correct,plain_dpp_8,uniform8,500,49,0.02904235786888849,-0.02548237830763341,0.08772050865800865,0.32896710328967105,0.7065728209787716
internvl35_38b,lvbench,correct,plain_dpp_8,uniform8,500,103,0.055609492988133766,0.005777276930189553,0.10725920789027583,0.036696330366963306,0.4403559644035597
internvl35_38b,nextgqa,correct,plain_dpp_8,uniform8,495,380,0.012938596491228069,-0.012061403508771931,0.03859649122807018,0.33436656334366566,0.7065728209787716
internvl35_8b,herbench,correct,plain_dpp_8,uniform8,500,49,-0.013696054512381043,-0.06614821969413806,0.0447638628378424,0.65003499650035,0.8518734333463205
internvl35_8b,lvbench,correct,plain_dpp_8,uniform8,500,103,0.0771767606719063,0.027437394051471727,0.12536600400678072,0.0020997900209979003,0.09719028097190281
internvl35_8b,nextgqa,correct,plain_dpp_8,uniform8,495,380,-0.0081140350877193,-0.03552631578947369,0.01864035087719298,0.5680431956804319,0.8518734333463205
perception_lm_8b,herbench,correct,plain_dpp_8,uniform8,500,49,0.030605505605505606,-0.011840884455680375,0.07437465170883538,0.1680831916808319,0.7065728209787716
perception_lm_8b,lvbench,correct,plain_dpp_8,uniform8,500,103,0.023697796270611804,-0.017276544922175986,0.0647595931576514,0.25547445255474455,0.7065728209787716
perception_lm_8b,nextgqa,correct,plain_dpp_8,uniform8,495,380,0.014912280701754384,-0.013157894736842105,0.04429824561403509,0.3361663833616638,0.7065728209787716
qwen3_vl_32b,herbench,correct,plain_dpp_8,uniform8,500,49,0.03089557834455794,-0.01861009880142533,0.07887714326489836,0.21807819218078192,0.7065728209787716
qwen3_vl_32b,lvbench,correct,plain_dpp_8,uniform8,500,103,0.057601325319771926,0.006579692556634305,0.10881549545384496,0.029097090290970903,0.3809073638090736
qwen3_vl_32b,nextgqa,correct,plain_dpp_8,uniform8,495,380,0.007456140350877192,-0.017982456140350878,0.03289473684210526,0.622937706229377,0.8518734333463205
qwen3_vl_4b,herbench,correct,plain_dpp_8,uniform8,500,49,0.015494256310582842,-0.025816516250189717,0.05616792221384054,0.4717528247175283,0.8491550844915509
qwen3_vl_4b,lvbench,correct,plain_dpp_8,uniform8,500,103,0.05146401602712282,-0.001045423023578357,0.10603405763599938,0.06269373062693731,0.5310527770752337
qwen3_vl_4b,nextgqa,correct,plain_dpp_8,uniform8,495,380,0.02587719298245614,-0.006140350877192982,0.05789473684210526,0.12658734126587343,0.7010991208571451
videollama3_7b,herbench,correct,plain_dpp_8,uniform8,500,49,-0.014338156174890865,-0.04222731775027693,0.013184542215154455,0.31226877312268775,0.7065728209787716
videollama3_7b,lvbench,correct,plain_dpp_8,uniform8,500,103,0.01916319926028664,-0.01198220064724919,0.04984685621821542,0.23327667233276672,0.7065728209787716
videollama3_7b,nextgqa,correct,plain_dpp_8,uniform8,495,380,0.006578947368421051,-0.023245614035087715,0.035526315789473684,0.6604339566043396,0.8518734333463205
internvl35_38b,herbench,correct,plain_dpp_8,siglip_relevance8,500,49,-0.0001179942506473087,-0.05572832708674544,0.05510368104118102,0.9978002199780022,0.9978002199780023
internvl35_38b,lvbench,correct,plain_dpp_8,siglip_relevance8,500,103,-0.005524734165510868,-0.04805362921867776,0.0352764293419633,0.8023197680231977,0.9026097390260974
internvl35_38b,nextgqa,correct,plain_dpp_8,siglip_relevance8,495,380,0.027412280701754388,-0.0008771929824561372,0.055482456140350876,0.06029397060293971,0.5310527770752337
internvl35_8b,herbench,correct,plain_dpp_8,siglip_relevance8,500,49,-0.005616520667541078,-0.047490596846464186,0.0325589468637938,0.7916208379162084,0.8975858319679844
internvl35_8b,lvbench,correct,plain_dpp_8,siglip_relevance8,500,103,0.028837263060564028,-0.02354397827092002,0.08113875404530743,0.2853714628537146,0.7065728209787716
internvl35_8b,nextgqa,correct,plain_dpp_8,siglip_relevance8,495,380,0.0212719298245614,-0.008333333333333333,0.05263157894736842,0.17548245175482452,0.7065728209787716
perception_lm_8b,herbench,correct,plain_dpp_8,siglip_relevance8,500,49,0.027467543794074407,-0.004358517757752452,0.06059301313765599,0.1156884311568843,0.6934346565343464
perception_lm_8b,lvbench,correct,plain_dpp_8,siglip_relevance8,500,103,0.011199722607489594,-0.024064378178455848,0.05022018030513175,0.5684431556844316,0.8518734333463205
perception_lm_8b,nextgqa,correct,plain_dpp_8,siglip_relevance8,495,380,0.016666666666666666,-0.009210526315789473,0.04189144736842098,0.2104789521047895,0.7065728209787716
qwen3_vl_32b,herbench,correct,plain_dpp_8,siglip_relevance8,500,49,0.02773921090247621,-0.012123593526654746,0.06753166901126081,0.1830816918308169,0.7065728209787716
qwen3_vl_32b,lvbench,correct,plain_dpp_8,siglip_relevance8,500,103,0.005316689782709198,-0.04167938049006009,0.05131819232547389,0.8337166283371663,0.93066042232986
qwen3_vl_32b,nextgqa,correct,plain_dpp_8,siglip_relevance8,495,380,0.015789473684210527,-0.014046052631578942,0.0456140350877193,0.31216878312168783,0.7065728209787716
qwen3_vl_4b,herbench,correct,plain_dpp_8,siglip_relevance8,500,49,0.008697991351052578,-0.030644240963118508,0.04711626100656707,0.6713328667133287,0.8518734333463205
qwen3_vl_4b,lvbench,correct,plain_dpp_8,siglip_relevance8,500,103,0.023447372476498692,-0.024065919247958083,0.07310159500693479,0.33666633336666335,0.7065728209787716
qwen3_vl_4b,nextgqa,correct,plain_dpp_8,siglip_relevance8,495,380,0.053289473684210525,0.02258771929824561,0.08464912280701754,0.0004999500049995,0.035996400359964
videollama3_7b,herbench,correct,plain_dpp_8,siglip_relevance8,500,49,-0.010719524239932403,-0.04418869679073761,0.02207955663950562,0.5349465053494651,0.8518734333463205
videollama3_7b,lvbench,correct,plain_dpp_8,siglip_relevance8,500,103,-0.025735860687317,-0.05842984281091077,0.006395438434273384,0.11988801119888011,0.6934346565343464
videollama3_7b,nextgqa,correct,plain_dpp_8,siglip_relevance8,495,380,0.016885964912280695,-0.01644736842105263,0.0506578947368421,0.3190680931906809,0.7065728209787716
internvl35_38b,herbench,correct,plain_dpp_8,siglip_dino_submodular8,500,49,0.015067302312200269,-0.0384455305182346,0.06921304744008826,0.5861413858614138,0.8518734333463205
internvl35_38b,lvbench,correct,plain_dpp_8,siglip_dino_submodular8,500,103,-0.02304284173216212,-0.06309148173832639,0.016494933734011383,0.25177482251774824,0.7065728209787716
internvl35_38b,nextgqa,correct,plain_dpp_8,siglip_dino_submodular8,495,380,0.007675438596491228,-0.016008771929824563,0.03245614035087719,0.543045695430457,0.8518734333463205
internvl35_8b,herbench,correct,plain_dpp_8,siglip_dino_submodular8,500,49,0.010928442305993326,-0.02876494749581484,0.05109203367494182,0.5936406359364064,0.8518734333463205
internvl35_8b,lvbench,correct,plain_dpp_8,siglip_dino_submodular8,500,103,0.014520727384805055,-0.03425152180613345,0.061944348127600544,0.5569443055694431,0.8518734333463205
internvl35_8b,nextgqa,correct,plain_dpp_8,siglip_dino_submodular8,495,380,0.0013157894736842105,-0.025,0.028070175438596495,0.961003899610039,0.9814507910911037
perception_lm_8b,herbench,correct,plain_dpp_8,siglip_dino_submodular8,500,49,0.016313674987144377,-0.023070401112492946,0.05462568398155133,0.42415758424157585,0.8143825617438256
perception_lm_8b,lvbench,correct,plain_dpp_8,siglip_dino_submodular8,500,103,-0.0031784558483587627,-0.04040828710124826,0.034431345353675445,0.8686131386861314,0.9548113890900988
perception_lm_8b,nextgqa,correct,plain_dpp_8,siglip_dino_submodular8,495,380,-0.006578947368421052,-0.02894736842105263,0.014473684210526316,0.6488351164883511,0.8518734333463205
qwen3_vl_32b,herbench,correct,plain_dpp_8,siglip_dino_submodular8,500,49,0.024362089158007524,-0.008810629563180586,0.057760506217138866,0.1593840615938406,0.7065728209787716
qwen3_vl_32b,lvbench,correct,plain_dpp_8,siglip_dino_submodular8,500,103,0.01666281399291108,-0.020284423640006165,0.05527874094621666,0.39466053394660533,0.767988066058259
qwen3_vl_32b,nextgqa,correct,plain_dpp_8,siglip_dino_submodular8,495,380,0.006798245614035088,-0.018859649122807017,0.03267543859649123,0.6146385361463854,0.8518734333463205
qwen3_vl_4b,herbench,correct,plain_dpp_8,siglip_dino_submodular8,500,49,-0.006243614661982008,-0.04112106006238659,0.030504336932908355,0.7296270372962703,0.8829100283248985
qwen3_vl_4b,lvbench,correct,plain_dpp_8,siglip_dino_submodular8,500,103,0.02869086145785175,-0.014790992448759435,0.07534019109261826,0.22327767223277672,0.7065728209787716
qwen3_vl_4b,nextgqa,correct,plain_dpp_8,siglip_dino_submodular8,495,380,0.028508771929824563,0.000866228070175448,0.056578947368421055,0.049595040495950406,0.47611238876112394
videollama3_7b,herbench,correct,plain_dpp_8,siglip_dino_submodular8,500,49,-0.004702128936822816,-0.03717254188555209,0.02607857561939194,0.7727227277272273,0.8956818603853901
videollama3_7b,lvbench,correct,plain_dpp_8,siglip_dino_submodular8,500,103,-0.0047696101094159326,-0.03834219448297118,0.027870241947911847,0.7837216278372163,0.8956818603853901
videollama3_7b,nextgqa,correct,plain_dpp_8,siglip_dino_submodular8,495,380,0.010526315789473684,-0.01644736842105263,0.037066885964912206,0.45535446455354467,0.8406543960988517
internvl35_38b,herbench,correct,plain_dpp_8,bolt_its8,500,49,-0.0032879252267007373,-0.04993135478467111,0.042124775026560736,0.8916108389161084,0.9591981978272761
internvl35_38b,lvbench,correct,plain_dpp_8,bolt_its8,500,103,0.029634766527970407,-0.0242036523347203,0.08372630605640315,0.2866713328667133,0.7065728209787716
internvl35_38b,nextgqa,correct,plain_dpp_8,bolt_its8,495,380,0.01820175438596491,-0.009210526315789473,0.04473684210526316,0.19288071192880712,0.7065728209787716
internvl35_8b,herbench,correct,plain_dpp_8,bolt_its8,500,49,-0.03200068072517052,-0.081935945998446,0.021135762621731998,0.22677732226777322,0.7065728209787716
internvl35_8b,lvbench,correct,plain_dpp_8,bolt_its8,500,103,0.021309138542148248,-0.023832736168901223,0.06612026121128062,0.36336366363363665,0.7369629234259673
internvl35_8b,nextgqa,correct,plain_dpp_8,bolt_its8,495,380,-0.006578947368421052,-0.035526315789473684,0.02236842105263158,0.7188281171882812,0.8772139735179025
perception_lm_8b,herbench,correct,plain_dpp_8,bolt_its8,500,49,0.015183314418008296,-0.02556579474946822,0.05909227110757721,0.48735126487351266,0.8518734333463205
perception_lm_8b,lvbench,correct,plain_dpp_8,bolt_its8,500,103,-0.006118045923871166,-0.045068577592849435,0.032750231160425296,0.7623237676232377,0.8956818603853901
perception_lm_8b,nextgqa,correct,plain_dpp_8,bolt_its8,495,380,0.013157894736842105,-0.01118421052631579,0.0375,0.29417058294170584,0.7065728209787716
qwen3_vl_32b,herbench,correct,plain_dpp_8,bolt_its8,500,49,0.013010883674148977,-0.03160373215220154,0.0594508135005584,0.5754424557544245,0.8518734333463205
qwen3_vl_32b,lvbench,correct,plain_dpp_8,bolt_its8,500,103,0.010086299892125136,-0.041208583757127465,0.06010517799352747,0.6988301169883012,0.860098605524063
qwen3_vl_32b,nextgqa,correct,plain_dpp_8,bolt_its8,495,380,0.04320175438596491,0.015564692982456144,0.07236842105263157,0.0026997300269973002,0.09719028097190281
qwen3_vl_4b,herbench,correct,plain_dpp_8,bolt_its8,500,49,-0.012246653573184182,-0.053737692296365755,0.02823452482891256,0.5743425657434257,0.8518734333463205
qwen3_vl_4b,lvbench,correct,plain_dpp_8,bolt_its8,500,103,0.02196409308059793,-0.024811507936507937,0.0711137116658961,0.37796220377962203,0.7558257872842853
qwen3_vl_4b,nextgqa,correct,plain_dpp_8,bolt_its8,495,380,0.022807017543859647,-0.011403508771929825,0.05614035087719298,0.18168183181681832,0.7065728209787716
videollama3_7b,herbench,correct,plain_dpp_8,bolt_its8,500,49,-0.010042366930122034,-0.03936543544324156,0.01942005698383248,0.5262473752624738,0.8518734333463205
videollama3_7b,lvbench,correct,plain_dpp_8,bolt_its8,500,103,-0.017633687779318848,-0.05200011558021267,0.01723849976883955,0.31226877312268775,0.7065728209787716
videollama3_7b,nextgqa,correct,plain_dpp_8,bolt_its8,495,380,0.009210526315789471,-0.020833333333333336,0.03969298245614035,0.5714428557144285,0.8518734333463205
